feature_name,dose,pvalue,tstat,fc
M273T367_1,1,0.083991123,-2.024511192,0.89875177
M273T488,1,0.995141473,-0.006241554,0.999369045
M273T513,1,0.869812254,-0.170687456,0.965758854
M273T569,1,0.577963496,0.574777786,1.058890048
M273T354_2,1,0.137959937,-1.606302512,0.865305467
M273T91,1,0.487821263,-0.714694707,0.843991288
M273T390,1,0.012411785,3.950111045,1.70613426
M273T87,1,0.810533857,0.259729285,1.107735612
M274T578,1,0.596597105,-0.54291046,0.992042837
M274T32,1,0.234081048,1.34974023,1.32787714
M274T381,1,0.04567604,-2.738624146,0.632055387
M274T54,1,0.361924295,-1.009565765,0.790418821
M274T488_2,1,0.863818193,-0.175046813,0.985221771
M274T418_1,1,0.125266392,-1.639231654,0.802429923
M274T418_2,1,0.067397847,-1.995478078,0.804478383
M274T472,1,0.077510411,-1.916861359,0.796446607
M274T348,1,0.211972382,1.325197934,1.149584196
M274T378,1,0.436266537,0.81906215,1.116570778
M274T312,1,0.583774624,-0.56549073,0.944781604
M274T316,1,0.163456298,1.676594571,1.376397343
M274T132,1,0.928878731,-0.091170155,0.977683309
M274T195,1,0.42549443,0.98312117,1.328385223
M274T490,1,0.094688387,2.307952703,1.224122548
M274T332,1,0.192264534,1.505057208,2.080302189
M275T339,1,0.31036356,-1.056625198,0.967378678
M275T578,1,0.64435949,-0.483512563,0.983553534
M275T54_1,1,0.990554298,0.012734969,1.002514105
M275T493_1,1,0.408819326,0.854353306,1.113723692
M275T132,1,0.831874475,0.216626508,1.023220855
M275T488,1,0.854353433,0.189068195,1.023198929
M275T54_2,1,0.982050713,0.023523274,1.003699322
M275T367,1,0.881672798,-0.155598928,0.971722208
M275T500,1,0.814084333,0.240286021,1.020422542
M275T437,1,0.103287423,-1.788796545,0.855120881
M275T379,1,0.323316874,1.120890217,1.538025631
M275T378,1,0.405393371,0.879612567,1.153490195
M275T542,1,0.580401676,0.570177543,1.074307488
M275T332,1,0.317198172,1.098897664,1.727594583
M275T573,1,0.007504221,3.161501627,1.315612749
M275T27,1,0.455678175,0.897915773,1.521136888
M276T578_2,1,0.883769805,0.15206344,1.024423485
M276T27,1,0.021397471,-3.26132847,0.539671408
M276T74,1,0.947897232,-0.067018411,0.99368622
M276T488,1,0.143885722,-1.623515345,0.852224054
M276T54,1,0.95408214,0.060150547,1.009867166
M276T304,1,0.913233066,-0.111613051,0.993606211
M276T408,1,0.185186029,1.541140497,1.474776385
M276T411,1,0.065588432,-2.159428915,0.717049227
M276T518_1,1,0.128347271,1.735569839,1.131800995
M276T526,1,0.162109104,1.731222749,1.173678828
M276T541_1,1,0.002738385,4.668921374,1.191001826
M276T386,1,0.193682749,1.510855643,1.562438389
M276T425,1,0.50909121,0.694944797,1.095085794
M276T541_3,1,0.815229791,-0.238896306,0.975202769
M276T458,1,0.379528121,-0.951780113,0.735200094
M276T546,1,0.245499144,-1.290579522,0.925564963
M276T28_1,1,0.35952927,1.078919608,4.840773946
M276T437,1,0.089160329,-1.837995899,0.787656769
M276T527,1,0.599648694,0.544996923,1.199722287
M276T541_4,1,0.255689185,-1.199082467,0.876826062
M276T353,1,0.769815979,-0.306633029,0.964202738
M276T508,1,0.267068953,1.159854408,1.136933949
M276T573,1,0.049955924,2.202650901,1.307572012
M277T339,1,0.067343822,-2.193494965,0.754960462
M277T488,1,0.485505365,-0.720359682,0.93360181
M277T367_1,1,0.761126929,0.346608385,1.099282326
M277T248_1,1,0.340754834,1.005888398,1.386846833
M277T530,1,0.504492831,-0.700214682,0.870567776
M277T457,1,0.059424663,2.205547591,1.456415371
M277T367_2,1,0.064200527,-2.140422248,0.705343937
M277T54,1,0.681310578,-0.43249673,0.905593278
M277T408,1,0.453203771,0.825437963,1.269426789
M277T27,1,0.004747582,-3.449273172,0.576996952
M277T505,1,0.067766492,2.268977968,1.311686344
M277T338,1,0.76660585,-0.306435975,0.949055647
M277T36_1,1,0.98164014,-0.024045607,0.994782805
M277T518_1,1,0.335636479,1.00304763,1.145297837
M277T518_2,1,0.127033738,1.684516116,1.112233945
M277T248_2,1,0.998024332,0.002555586,1.00068888
M277T542,1,0.738641731,0.342023342,1.055693491
M277T541_1,1,0.822250239,-0.229733354,0.966081876
M277T541_2,1,0.732516874,-0.350074394,0.960680769
M277T352,1,0.915506314,-0.110821128,0.985512185
M278T578,1,0.702317328,0.392153244,1.014552169
M278T297,1,0.810468398,0.245430486,1.018215296
M278T27_1,1,0.0002723,-5.630364098,0.475541614
M278T68,1,0.603207837,0.554437348,1.114869096
M278T409,1,0.869757979,-0.167537936,0.937067084
M278T362,1,0.078962206,2.480966778,1.67856571
M278T411,1,0.185860985,-1.413373361,0.75425388
M278T518,1,0.381560152,0.973552021,1.231918848
M278T368,1,0.158178228,1.61459783,1.381490677
M278T30_1,1,0.121320712,1.786060054,1.484041864
M278T541,1,0.782454695,-0.282714461,0.961867975
M278T352,1,0.1140564,-1.866388071,0.698517179
M279T542,1,0.188526526,1.399216138,1.198440763
M279T443,1,0.378136198,0.954713433,1.248925717
M279T570,1,0.324734494,-1.112507095,0.817161361
M279T480,1,0.489171091,0.747224529,1.118000908
M279T144,1,0.227705058,1.322992273,1.63684635
M279T452,1,0.085395723,1.877686086,1.201546445
M279T342,1,0.681089705,0.436383558,1.085518627
M279T27,1,0.0487152,2.765186285,2.127909778
M279T533,1,0.952122216,-0.061821284,0.991169441
M280T513,1,0.497818469,0.754159439,1.142594896
M280T318,1,0.125196486,-1.666270014,0.626810666
M280T542,1,0.673079557,-0.444380882,0.949988359
M280T248,1,0.226867258,1.308698341,1.68592805
M280T486,1,0.893620045,0.138021262,1.028604047
M280T297,1,0.120329349,-1.662907424,0.904792644
M280T451,1,0.51049025,0.678264353,1.088610952
M280T342,1,0.140797896,1.738591639,1.184004096
M280T398,1,0.493620936,0.704659035,1.058927029
M280T50,1,0.119513454,1.722484162,1.430777799
M280T282,1,0.004632213,-3.588339934,0.491048422
M281T339,1,0.509035701,-0.692672281,0.890604088
M281T68_1,1,0.206587066,1.408336807,1.257656959
M281T542,1,0.388614492,0.904504053,1.133181487
M281T401,1,0.979387546,0.026913438,1.003836805
M281T68_2,1,0.393730336,0.90717521,1.278832509
M281T336_2,1,0.048406152,-2.229672933,0.881162967
M281T543,1,0.030898531,2.85013431,1.225710801
M281T336_3,1,0.028852405,-2.491010052,0.824788895
M281T426,1,0.452730338,0.807331918,1.201878607
M281T132,1,0.898403277,0.130275319,1.012855679
M281T297,1,0.037327996,-2.349558649,0.836435748
M281T486,1,0.814697277,0.241861019,1.048525646
M281T394,1,0.713776721,-0.382112585,0.913357243
M281T79,1,0.348922811,0.988881712,1.2208151
M281T282,1,0.109843868,-2.228861981,0.410640547
M281T342,1,0.348887752,1.003708709,1.1199634
M282T544,1,0.464286911,-0.767566389,0.941737558
M282T336,1,0.087149253,-1.906500523,0.891869319
M282T524_1,1,0.273272965,-1.193899267,0.835230662
M282T327,1,0.067961689,-2.04884178,0.802965737
M282T248,1,0.480615397,0.738923922,1.336013974
M282T341_1,1,0.014121709,-3.302899063,0.647465211
M282T524_2,1,0.458918811,0.764260419,1.109703471
M282T541,1,0.83268263,0.216388305,1.033998263
M282T533,1,0.496940084,0.70057731,1.090524122
M282T426,1,0.639707488,0.501674969,1.155981071
M282T404,1,0.169885298,-1.560261478,0.888093228
M282T378_1,1,0.483801915,0.767616042,1.265853805
M282T378_2,1,0.538088184,0.688806534,1.416405117
M282T379,1,0.415432635,0.902757934,1.289118091
M282T341_2,1,0.935596459,-0.083528478,0.987146343
M282T378_3,1,0.30510606,1.160492049,1.28697585
M282T378_4,1,0.375950224,0.990285892,1.336729727
M282T519,1,0.339532238,1.008809592,1.232511367
M282T30_1,1,0.054159059,2.221016248,1.256855734
M282T460,1,0.28378964,-1.13628488,0.780762188
M283T339,1,0.780712931,-0.285625445,0.971085593
M283T582,1,0.399050569,-0.918107933,0.845742846
M283T68,1,0.989117436,-0.013921592,0.998940101
M283T336_1,1,0.062922816,-2.082914409,0.886529109
M283T311,1,0.010599745,3.117618814,1.37761032
M283T336_2,1,0.022344502,-2.734715138,0.849451359
M283T484,1,0.189815651,1.45274786,1.409436734
M283T308,1,0.313878946,1.069540042,1.134522905
M283T524,1,0.414176025,0.845537188,1.121857087
M283T113,1,0.309111524,1.15789074,1.525077345
M283T341,1,0.099289413,-1.819824809,0.890242626
M283T27_1,1,0.910459245,0.118015467,1.011476842
M283T379_1,1,0.335036862,1.087288716,1.327055918
M283T142,1,0.5193983,0.697724718,1.305127311
M283T379_2,1,0.424561006,0.88411695,1.303734876
M283T427,1,0.970270808,0.038351132,1.004793128
M283T465,1,0.86130491,0.185864612,1.04489069
M283T519,1,0.695020048,0.408737153,1.127425085
M284T61,1,0.108282292,-2.039909832,0.663333997
M284T410,1,0.391240443,-0.892549769,0.761559802
M284T336,1,0.429820728,-0.819828347,0.958045186
M284T311,1,0.009809981,3.238536382,1.510842011
M284T524_1,1,0.444510473,0.789359923,1.111649625
M284T524_2,1,0.149109196,1.604868875,1.264233271
M284T475,1,0.151205667,-1.526454806,0.850284045
M284T355,1,0.350921618,0.983293147,1.308728994
M284T27_1,1,0.848940172,0.194830782,1.012606406
M284T27_2,1,0.755812714,0.325903078,1.074523784
M284T378,1,0.491723387,0.752168934,1.253802937
M284T526,1,0.194925066,1.393782072,1.173140537
M284T465,1,0.837630226,-0.21772434,0.941092195
M284T400,1,0.024291011,2.999061665,1.270880688
M285T541_1,1,0.123010195,1.649602391,1.105718843
M285T54,1,0.823904944,-0.235578679,0.962790883
M285T426,1,0.815205645,-0.239989504,0.954318876
M285T339,1,0.060856748,-2.054705892,0.725380644
M285T311,1,0.010291342,3.167217311,1.367153326
M285T337,1,0.577010667,0.574950458,1.039046882
M285T308,1,0.16441873,-1.495162219,0.910523477
M285T524,1,0.513639699,0.675109742,1.136865948
M285T531,1,0.928094702,0.093412338,1.018391469
M285T27_1,1,0.008445053,-3.356523454,0.781486875
M285T544,1,0.013797094,2.885860138,1.163524727
M285T365,1,0.29247324,-1.104813347,0.659780132
M285T476,1,0.420774445,-0.86361005,0.869206275
M285T529,1,0.870414318,-0.16648575,0.983436666
M285T459,1,0.935754544,0.084021804,1.023159282
M285T36_1,1,0.797148957,-0.271918916,0.961446722
M285T541_2,1,0.02525935,2.786600578,1.202829221
M285T27_2,1,0.326131551,1.068758597,1.118915145
M285T430,1,0.797065523,0.267779604,1.027520209
M285T350,1,0.317439935,-1.296680302,0.391290743
M285T400,1,0.053814284,2.502727336,1.391428681
M285T180,1,0.491293879,0.762400487,1.389169154
M286T457,1,0.651883827,0.463961748,1.078344057
M286T54,1,0.110038476,-2.58997448,0.457202739
M286T542,1,0.167203302,1.541320536,1.211899478
M286T339,1,0.129687857,-1.634848727,0.76590108
M286T311,1,0.026159456,2.905407149,1.597859516
M286T337,1,0.823189701,0.229273348,1.01465532
M286T408,1,0.639031701,0.485279625,1.063182001
